id,x,y,label
26998,90.17,45.53,0
26999,55.86,87.75,1
27000,14.33,26.06,3
27001,63.14,85.65,1
27002,93.20,53.08,0
27003,62.18,93.14,1
27004,59.52,85.64,1
27005,88.41,47.08,0
27006,20.16,29.76,3
27007,13.23,74.56,2
27008,12.19,73.19,2
27009,18.22,72.07,2
27010,18.65,20.96,3
27011,90.23,48.41,0
27012,17.90,73.58,2
27013,91.73,47.79,0
27014,11.04,24.40,3
27015,60.93,84.90,1
27016,87.27,49.61,0
27017,61.13,89.80,1
27018,12.06,27.51,3
27019,62.18,88.65,1
27020,88.04,45.07,0
27021,89.18,51.03,0
27022,9.01,27.22,3
27023,87.99,46.52,0
27024,11.97,72.24,2
27025,89.71,45.63,0
27026,55.79,91.72,1
27027,18.84,76.49,2
27028,92.14,48.97,0
27029,94.91,51.44,0
27030,13.93,75.99,2
27031,16.69,25.91,3
27032,21.67,73.77,2
27033,85.86,49.85,0
27034,19.40,71.55,2
27035,17.23,23.41,3
27036,59.13,82.09,1
27037,60.47,86.99,1
27038,55.35,92.23,1
27039,93.63,47.20,0
27040,85.36,47.28,0
27041,8.91,27.21,3
27042,83.75,49.29,0
27043,94.83,49.67,0
27044,82.14,48.94,0
27045,26.02,76.01,2
27046,83.58,48.12,0
27047,90.51,50.76,0
27048,83.64,44.97,0
27049,22.47,73.50,2
27050,61.44,83.72,1
27051,21.21,21.53,3
27052,91.16,49.03,0
27053,60.86,88.40,1
27054,86.79,42.54,0
27055,84.83,44.59,0
27056,12.44,75.03,2
27057,18.72,70.49,2
27058,90.20,50.07,0
27059,64.97,85.67,1
27060,89.02,49.88,0
27061,18.39,66.86,2
27062,14.11,73.18,2
27063,87.59,48.74,0
27064,62.27,87.89,1
27065,89.14,51.63,0
27066,63.18,88.01,1
27067,10.88,76.63,2
27068,82.87,46.28,0
27069,19.28,72.79,2
27070,59.75,86.94,1
27071,87.22,51.10,0
27072,82.17,46.95,0
27073,88.18,43.53,0
27074,88.04,51.94,0
27075,88.51,47.10,0
27076,90.08,47.67,0
27077,19.19,71.74,2
27078,90.39,51.97,0
27079,64.25,86.07,1
27080,61.60,88.78,1
27081,90.89,50.13,0
27082,90.44,44.94,0
27083,86.03,48.22,0
27084,64.00,84.07,1
27085,94.57,51.74,0
27086,19.34,75.36,2
27087,87.82,48.65,0
27088,89.03,49.83,0
27089,88.80,49.55,0
27090,57.35,86.12,1
27091,59.11,82.13,1
27092,20.68,22.64,3
27093,83.76,48.42,0
27094,87.73,50.32,0
27095,86.77,50.20,0
27096,90.38,46.16,0
27097,15.24,71.75,2
27098,94.13,48.52,0
27099,87.86,48.03,0
27100,87.54,47.81,0
27101,89.95,49.49,0
27102,92.72,50.01,0
27103,86.99,49.57,0
27104,59.39,88.71,1
27105,88.76,51.06,0
27106,90.22,44.92,0
27107,18.87,23.41,3
27108,89.10,48.62,0
27109,17.34,28.52,3
27110,87.42,48.56,0
27111,86.18,51.92,0
27112,63.08,85.56,1
27113,19.50,26.04,3
27114,93.57,45.89,0
27115,89.83,45.78,0
27116,19.17,24.92,3
27117,90.43,51.05,0
27118,18.38,27.42,3
27119,16.12,76.50,2
27120,91.87,52.47,0
27121,21.06,73.55,2
27122,60.53,89.45,1
27123,89.94,47.51,0
27124,59.08,83.22,1
27125,89.54,51.98,0
27126,17.07,68.46,2
27127,91.44,45.57,0
27128,15.06,74.89,2
27129,64.20,87.93,1
27130,58.58,84.51,1
27131,86.34,44.92,0
27132,18.89,77.07,2
27133,93.06,43.57,0
27134,90.96,50.03,0
27135,92.69,50.24,0
27136,81.97,44.58,0
27137,86.52,49.46,0
27138,66.34,87.00,1
27139,63.49,87.40,1
27140,14.11,74.45,2
27141,15.98,68.59,2
27142,54.66,86.47,1
27143,91.26,52.15,0
27144,85.86,49.75,0
27145,95.22,46.77,0
27146,62.16,85.48,1
27147,18.37,75.88,2
27148,60.68,85.57,1
27149,89.02,52.57,0
27150,17.22,72.03,2
27151,58.65,87.68,1
27152,90.46,49.50,0
27153,20.90,75.29,2
27154,13.08,27.60,3
27155,88.77,49.50,0
27156,22.13,68.62,2
27157,79.91,51.13,0
27158,58.16,84.12,1
27159,90.87,43.05,0
27160,83.78,47.20,0
27161,94.67,47.54,0
27162,57.85,84.74,1
27163,87.17,51.40,0
27164,89.18,52.04,0
27165,88.91,50.23,0
27166,15.67,76.65,2
27167,84.77,53.70,0
27168,87.10,49.33,0
27169,90.92,48.42,0
27170,11.97,71.72,2
27171,90.23,51.48,0
27172,86.54,41.41,0
27173,17.81,71.34,2
27174,85.90,47.48,0
27175,19.51,74.87,2
27176,87.38,48.17,0
27177,61.72,87.26,1
27178,18.45,27.14,3
27179,17.98,26.22,3
27180,92.48,49.16,0
27181,92.24,47.01,0
27182,87.05,51.43,0
27183,87.49,51.07,0
27184,64.45,86.25,1
27185,60.26,83.69,1
27186,17.90,72.26,2
27187,60.19,89.23,1
27188,88.71,49.72,0
27189,56.92,88.80,1
27190,61.64,81.82,1
27191,87.78,51.62,0
27192,63.39,85.05,1
27193,20.15,21.30,3
27194,17.38,28.07,3
27195,93.03,47.43,0
27196,20.57,25.84,3
27197,87.05,49.36,0
27198,89.65,49.71,0
27199,59.71,88.79,1
27200,64.71,88.99,1
27201,95.04,49.01,0
27202,21.70,73.94,2
27203,14.73,74.33,2
27204,84.18,50.24,0
27205,19.46,72.38,2
27206,87.66,48.55,0
27207,67.51,87.71,1
27208,81.27,52.30,0
27209,14.18,23.77,3
27210,90.00,51.47,0
27211,61.63,88.59,1
27212,92.15,45.61,0
27213,87.47,48.03,0
27214,87.30,54.78,0
27215,58.65,87.89,1
27216,14.43,74.15,2
27217,86.46,46.16,0
27218,58.43,90.01,1
27219,91.81,49.10,0
27220,86.08,45.52,0
27221,60.76,86.87,1
27222,85.47,44.09,0
27223,88.04,44.36,0
27224,14.56,74.22,2
27225,59.38,87.59,1
27226,86.28,50.27,0
27227,13.86,69.18,2
27228,89.99,46.38,0
27229,14.92,66.19,2
27230,18.72,27.54,3
27231,92.66,48.85,0
27232,93.55,52.54,0
27233,89.68,45.70,0
27234,83.78,48.08,0
27235,11.56,70.96,2
27236,19.52,24.20,3
27237,88.20,46.65,0
27238,62.72,86.72,1
27239,60.52,82.12,1
27240,89.70,48.07,0
27241,90.05,45.46,0
27242,13.81,24.17,3
27243,18.07,73.78,2
27244,87.14,52.27,0
27245,17.95,69.46,2
27246,92.14,50.23,0
27247,88.77,52.29,0
27248,80.50,45.37,0
27249,91.82,47.36,0
27250,91.35,46.76,0
27251,91.43,44.30,0
27252,92.20,47.48,0
27253,64.43,84.04,1
27254,58.92,85.78,1
27255,12.81,77.05,2
27256,82.88,45.89,0
27257,59.15,89.54,1
27258,90.67,47.74,0
27259,22.75,24.10,3
27260,55.55,84.49,1
27261,68.93,83.74,1
27262,15.89,68.29,2
27263,20.93,21.87,3
27264,91.04,47.64,0
27265,13.87,71.13,2
27266,64.41,83.70,1
27267,82.48,50.04,0
27268,62.72,87.31,1
27269,91.61,51.19,0
27270,63.22,86.18,1
27271,85.77,49.06,0
27272,92.98,48.89,0
27273,90.10,45.49,0
27274,92.03,51.93,0
27275,19.20,70.71,2
27276,87.80,46.56,0
27277,89.43,51.08,0
27278,93.28,47.78,0
27279,88.20,46.81,0
27280,62.14,90.78,1
27281,60.35,13.71,4
27282,89.43,47.59,0
27283,91.98,47.75,0
27284,54.91,87.11,1
27285,92.35,49.95,0
27286,89.88,50.89,0
27287,91.19,51.65,0
27288,84.98,49.50,0
27289,85.15,54.36,0
27290,92.31,53.13,0
27291,61.83,89.53,1
27292,85.15,47.40,0
27293,63.64,6.25,4
27294,59.20,86.46,1
27295,90.46,48.76,0
27296,61.21,92.66,1
27297,17.88,67.89,2
27298,17.17,72.08,2
27299,88.68,47.49,0
27300,86.95,45.57,0
27301,82.58,45.75,0
27302,18.97,75.44,2
27303,84.24,47.60,0
27304,92.82,51.39,0
27305,91.60,54.42,0
27306,17.70,69.61,2
27307,17.13,74.79,2
27308,85.26,46.39,0
27309,96.91,48.25,0
27310,14.22,25.19,3
27311,90.12,46.67,0
27312,25.20,25.15,3
27313,90.56,46.68,0
27314,85.69,52.45,0
27315,82.57,51.90,0
27316,89.77,51.56,0
27317,92.75,49.71,0
27318,86.04,43.08,0
27319,14.04,25.57,3
27320,12.97,20.93,3
27321,86.93,47.63,0
27322,90.89,46.42,0
27323,89.75,48.74,0
27324,61.88,88.18,1
27325,96.36,46.20,0
27326,18.52,70.89,2
27327,88.34,49.54,0
27328,61.49,85.73,1
27329,91.92,50.28,0
27330,87.51,51.44,0
27331,84.74,52.96,0
27332,84.74,47.36,0
27333,89.43,49.40,0
27334,87.68,46.86,0
27335,88.28,45.08,0
27336,18.78,77.02,2
27337,11.94,73.41,2
27338,84.50,53.00,0
27339,62.82,95.78,1
27340,16.92,67.33,2
27341,90.66,47.50,0
27342,67.20,91.01,1
27343,90.79,44.86,0
27344,62.60,83.09,1
27345,62.16,88.05,1
27346,92.22,53.12,0
27347,89.65,43.46,0
27348,18.67,76.56,2
27349,82.37,50.08,0
27350,86.72,51.71,0
27351,84.00,47.70,0
27352,86.64,44.16,0
27353,86.72,50.83,0
27354,88.78,51.92,0
27355,64.92,93.89,1
27356,94.36,46.50,0
27357,93.68,54.75,0
27358,89.11,48.19,0
27359,91.14,53.00,0
27360,87.47,49.28,0
27361,86.11,47.87,0
27362,62.46,88.99,1
27363,61.97,92.29,1
27364,83.50,51.91,0
27365,91.12,52.10,0
27366,16.85,72.07,2
27367,18.19,25.03,3
27368,88.85,43.91,0
27369,92.00,49.78,0
27370,20.97,72.72,2
27371,90.60,47.62,0
27372,21.72,23.55,3
27373,90.60,45.02,0
27374,61.32,90.37,1
27375,90.84,53.79,0
27376,64.47,86.50,1
27377,80.88,46.80,0
27378,88.38,48.23,0
27379,91.13,47.85,0
27380,62.58,87.81,1
27381,93.45,47.85,0
27382,87.57,50.60,0
27383,55.77,84.68,1
27384,61.82,18.66,4
27385,18.70,69.20,2
27386,14.14,69.13,2
27387,91.09,47.45,0
27388,12.15,25.43,3
27389,88.67,52.01,0
27390,15.01,73.02,2
27391,65.06,86.31,1
27392,85.19,51.17,0
27393,86.80,45.48,0
27394,91.28,48.76,0
27395,60.06,80.48,1
27396,85.45,51.23,0
27397,92.05,46.43,0
27398,13.41,75.04,2
27399,62.14,89.53,1
27400,62.85,87.31,1
27401,61.33,84.19,1
27402,14.98,74.55,2
27403,91.65,51.00,0
27404,87.00,52.28,0
27405,87.80,53.26,0
27406,93.13,45.43,0
27407,61.80,87.33,1
27408,92.78,50.73,0
27409,57.20,84.11,1
27410,89.19,50.93,0
27411,91.02,51.24,0
27412,60.19,83.43,1
27413,56.49,83.14,1
27414,12.46,74.27,2
27415,88.39,43.27,0
27416,91.61,56.50,0
27417,14.29,71.09,2
27418,21.34,76.43,2
27419,85.69,48.61,0
27420,86.66,47.68,0
27421,62.42,85.27,1
27422,89.43,47.79,0
27423,19.20,70.75,2
27424,88.24,43.91,0
27425,88.12,51.20,0
27426,13.75,23.93,3
27427,93.00,53.85,0
27428,86.46,52.54,0
27429,87.39,49.92,0
27430,55.54,84.22,1
27431,14.76,24.68,3
27432,86.92,48.38,0
27433,91.66,54.46,0
27434,56.18,86.99,1
27435,60.72,86.93,1
27436,15.55,70.25,2
27437,12.98,74.87,2
27438,82.19,51.39,0
27439,86.55,49.21,0
27440,15.66,29.18,3
27441,90.19,50.55,0
27442,17.36,25.57,3
27443,89.32,48.81,0
27444,90.79,46.28,0
27445,18.17,67.62,2
27446,59.02,85.47,1
27447,63.11,89.02,1
27448,93.07,49.34,0
27449,92.19,49.09,0
27450,62.83,87.09,1
27451,17.78,67.04,2
27452,84.69,50.05,0
27453,21.16,23.25,3
27454,92.53,48.48,0
27455,87.21,47.59,0
27456,66.48,83.68,1
27457,60.49,86.46,1
27458,62.73,85.46,1
27459,87.59,45.91,0
27460,86.21,49.06,0
27461,91.97,50.04,0
27462,92.92,50.48,0
27463,67.92,88.21,1
27464,16.14,69.23,2
27465,18.29,75.46,2
27466,22.20,24.18,3
27467,90.14,55.22,0
27468,88.13,48.26,0
27469,90.68,51.22,0
27470,13.84,73.74,2
27471,18.05,29.33,3
27472,86.64,46.84,0
27473,93.84,47.61,0
27474,63.23,87.12,1
27475,82.80,51.44,0
27476,91.87,45.80,0
27477,60.34,88.41,1
27478,18.28,69.44,2
27479,62.23,89.27,1
27480,87.86,43.96,0
27481,88.98,47.62,0
27482,90.83,43.40,0
27483,63.96,82.34,1
27484,12.43,63.56,2
27485,87.19,50.90,0
27486,90.20,48.82,0
27487,83.66,49.81,0
27488,60.49,85.67,1
27489,20.54,78.45,2
27490,85.37,52.50,0
27491,86.15,44.34,0
27492,59.05,81.46,1
27493,88.70,53.31,0
27494,91.40,51.31,0
27495,92.96,47.18,0
27496,87.73,49.34,0
27497,20.87,22.52,3
27498,87.28,50.67,0
27499,87.37,47.57,0
27500,88.49,49.50,0
27501,88.97,51.37,0
27502,91.26,48.64,0
27503,13.84,68.55,2
27504,92.99,45.76,0
27505,13.97,26.20,3
27506,19.47,78.27,2
27507,57.79,86.48,1
27508,95.21,48.35,0
27509,89.60,47.96,0
27510,96.03,47.14,0
27511,63.32,84.93,1
27512,15.44,73.04,2
27513,94.81,43.56,0
27514,87.21,47.71,0
27515,15.41,71.80,2
27516,60.24,94.15,1
27517,86.41,51.69,0
27518,95.14,54.90,0
27519,87.64,52.29,0
27520,89.31,51.79,0
27521,88.33,49.29,0
27522,60.87,83.96,1
27523,86.69,50.69,0
27524,15.56,70.10,2
27525,89.54,45.39,0
27526,91.69,48.99,0
27527,90.55,47.03,0
27528,66.98,87.12,1
27529,87.47,52.12,0
27530,59.63,85.99,1
27531,62.73,86.82,1
27532,59.48,89.60,1
27533,62.31,88.43,1
27534,61.02,91.90,1
27535,90.09,47.22,0
27536,87.81,53.81,0
27537,58.24,84.97,1
27538,92.45,48.02,0
27539,86.60,51.82,0
27540,88.37,48.98,0
27541,87.78,47.64,0
27542,66.68,85.18,1
27543,62.12,84.93,1
27544,83.73,51.22,0
27545,87.03,49.27,0
27546,58.93,90.77,1
27547,11.38,27.29,3
27548,55.86,92.24,1
27549,87.58,50.73,0
27550,86.14,44.58,0
27551,89.82,44.88,0
27552,87.51,53.29,0
27553,15.09,26.53,3
27554,90.74,48.65,0
27555,20.60,73.84,2
27556,87.49,53.61,0
27557,95.20,51.53,0
27558,55.51,88.71,1
27559,68.05,93.17,1
27560,62.15,86.16,1
27561,87.41,48.25,0
27562,88.14,49.62,0
27563,19.90,27.85,3
27564,89.01,48.17,0
27565,14.75,71.85,2
27566,63.08,86.12,1
27567,64.77,82.79,1
27568,20.81,27.71,3
27569,16.66,66.65,2
27570,15.52,30.46,3
27571,61.99,86.42,1
27572,93.74,49.20,0
27573,88.48,49.48,0
27574,59.90,88.48,1
27575,62.70,88.22,1
27576,87.45,45.88,0
27577,92.33,46.01,0
27578,18.65,29.91,3
27579,84.81,47.62,0
27580,89.83,49.24,0
27581,17.08,69.16,2
27582,88.44,49.88,0
27583,62.19,89.40,1
27584,92.21,51.61,0
27585,56.97,87.67,1
27586,18.75,73.32,2
27587,7.99,67.38,2
27588,92.29,47.83,0
27589,89.10,44.65,0
27590,84.44,53.83,0
27591,90.98,49.98,0
27592,92.89,52.38,0
27593,86.81,51.92,0
27594,85.19,43.12,0
27595,17.89,29.43,3
27596,64.75,89.18,1
27597,61.08,90.67,1
27598,83.74,51.14,0
27599,11.90,24.94,3
27600,18.52,73.55,2
27601,61.08,80.43,1
27602,20.03,66.28,2
27603,86.11,50.50,0
27604,12.49,70.45,2
27605,89.79,49.12,0
27606,16.65,71.07,2
27607,57.72,83.84,1
27608,90.20,50.91,0
27609,17.59,70.31,2
27610,18.46,76.19,2
27611,65.81,83.81,1
27612,60.14,88.25,1
27613,16.84,72.06,2
27614,88.33,46.92,0
27615,97.42,50.80,0
27616,89.54,45.43,0
27617,17.99,74.98,2
27618,17.72,20.27,3
27619,13.15,73.73,2
27620,17.37,23.83,3
27621,90.80,53.92,0
27622,87.60,51.26,0
27623,88.13,44.20,0
27624,63.76,80.58,1
27625,87.51,42.97,0
27626,89.53,48.64,0
27627,12.53,28.40,3
27628,60.95,88.07,1
27629,92.57,55.13,0
27630,16.20,23.63,3
27631,68.27,83.56,1
27632,86.03,47.99,0
27633,57.31,81.26,1
27634,61.63,84.28,1
27635,13.66,25.66,3
27636,63.38,88.75,1
27637,57.97,86.11,1
27638,88.01,43.09,0
27639,86.86,47.12,0
27640,88.86,46.92,0
27641,93.25,48.91,0
27642,91.58,45.94,0
27643,89.89,52.62,0
27644,61.11,81.70,1
27645,83.99,50.12,0
27646,87.88,51.35,0
27647,16.53,31.30,3
27648,13.02,72.20,2
27649,65.18,84.52,1
27650,24.40,69.88,2
27651,90.30,44.60,0
27652,90.70,48.16,0
27653,10.86,73.57,2
27654,86.84,42.78,0
27655,92.69,47.34,0
27656,57.52,86.60,1
27657,13.68,74.29,2
27658,62.86,86.57,1
27659,88.44,51.83,0
27660,17.91,24.10,3
27661,16.86,72.71,2
27662,15.51,31.83,3
27663,14.11,74.44,2
27664,89.07,47.45,0
27665,85.34,51.26,0
27666,88.47,49.85,0
27667,19.20,71.97,2
27668,87.04,48.70,0
27669,59.78,85.61,1
27670,91.36,45.39,0
27671,86.74,53.41,0
27672,91.98,49.04,0
27673,61.26,87.57,1
27674,19.09,26.99,3
27675,63.91,86.06,1
27676,19.61,30.30,3
27677,57.15,94.46,1
27678,95.17,44.77,0
27679,64.23,92.38,1
27680,17.99,24.55,3
27681,8.44,71.77,2
27682,60.97,87.44,1
27683,11.62,72.08,2
27684,16.51,74.14,2
27685,86.35,55.46,0
27686,83.72,48.22,0
27687,89.50,50.12,0
27688,86.44,48.25,0
27689,89.63,47.20,0
27690,86.95,52.37,0
27691,16.57,22.57,3
27692,87.00,50.41,0
27693,62.60,84.57,1
27694,19.85,76.02,2
27695,59.74,87.75,1
27696,15.00,76.03,2
27697,98.99,47.88,0
27698,91.05,47.44,0
27699,86.89,50.52,0
27700,91.75,50.22,0
27701,87.46,47.98,0
27702,62.76,89.75,1
27703,61.53,80.39,1
27704,90.61,47.72,0
27705,18.20,69.52,2
27706,88.98,45.68,0
27707,90.61,50.82,0
27708,94.05,48.32,0
27709,60.18,84.03,1
27710,87.83,47.12,0
27711,86.70,51.30,0
27712,61.22,86.62,1
27713,88.72,46.61,0
27714,89.43,53.29,0
27715,85.94,47.25,0
27716,65.08,85.86,1
27717,91.02,49.29,0
27718,19.56,20.17,3
27719,93.02,55.60,0
27720,88.83,43.66,0
27721,87.98,51.47,0
27722,86.55,50.17,0
27723,10.81,30.09,3
27724,88.29,47.11,0
27725,20.60,73.97,2
27726,58.24,86.49,1
27727,90.10,47.91,0
27728,91.01,53.93,0
27729,60.04,85.82,1
27730,93.47,49.44,0
27731,17.27,67.54,2
27732,89.49,49.25,0
27733,17.57,69.94,2
27734,93.38,51.26,0
27735,90.01,48.01,0
27736,83.95,54.46,0
27737,86.90,45.43,0
27738,62.99,94.00,1
27739,20.93,29.28,3
27740,87.28,53.45,0
27741,85.94,48.85,0
27742,21.02,71.62,2
27743,89.77,48.80,0
27744,90.12,49.56,0
27745,92.66,47.79,0
27746,87.06,50.37,0
27747,59.73,92.08,1
27748,16.94,27.81,3
27749,85.12,52.60,0
27750,93.01,48.96,0
27751,60.88,88.42,1
27752,62.31,91.86,1
27753,59.64,86.99,1
27754,14.97,73.25,2
27755,84.88,52.92,0
27756,65.29,83.08,1
27757,88.36,47.86,0
27758,21.80,23.65,3
27759,70.44,86.55,1
27760,90.24,44.03,0
27761,60.41,87.43,1
27762,60.65,90.02,1
27763,93.01,49.24,0
27764,63.03,90.01,1
27765,15.43,74.43,2
27766,92.40,53.15,0
27767,17.33,74.58,2
27768,18.31,66.92,2
27769,21.15,25.75,3
27770,95.07,52.55,0
27771,94.16,47.28,0
27772,86.28,53.55,0
27773,61.96,83.59,1
27774,14.02,71.55,2
27775,88.82,47.93,0
27776,18.00,26.25,3
27777,89.24,45.97,0
27778,89.47,55.19,0
27779,95.38,52.80,0
27780,58.08,85.77,1
27781,85.36,43.63,0
27782,87.74,51.80,0
27783,89.97,51.93,0
27784,85.70,43.93,0
27785,86.73,45.15,0
27786,19.40,26.14,3
27787,88.15,50.04,0
27788,85.65,45.04,0
27789,16.01,20.04,3
27790,89.04,46.80,0
27791,89.88,44.53,0
27792,88.57,48.32,0
27793,85.18,51.31,0
27794,16.17,24.71,3
27795,84.85,46.44,0
27796,56.23,83.52,1
27797,91.08,49.99,0
27798,60.55,87.49,1
27799,87.99,47.57,0
27800,19.87,71.14,2
27801,86.00,52.45,0
27802,59.42,89.47,1
27803,57.98,84.19,1
27804,87.47,47.75,0
27805,85.08,52.57,0
27806,62.46,84.84,1
27807,89.12,50.56,0
27808,86.20,52.39,0
27809,86.76,52.13,0
27810,18.19,70.56,2
27811,90.97,44.22,0
27812,86.35,52.68,0
27813,90.96,45.96,0
27814,61.66,90.37,1
27815,16.72,30.14,3
27816,67.93,96.36,1
27817,89.79,48.59,0
27818,19.41,18.79,3
27819,64.56,84.95,1
27820,66.45,85.52,1
27821,20.65,72.25,2
27822,56.84,89.83,1
27823,86.05,51.56,0
27824,64.57,88.52,1
27825,85.46,52.81,0
27826,89.42,50.34,0
27827,85.92,45.31,0
27828,89.72,47.53,0
27829,12.85,70.33,2
27830,19.67,72.18,2
27831,89.34,45.37,0
27832,58.03,82.03,1
27833,61.65,83.93,1
27834,92.47,47.78,0
27835,90.52,48.17,0
27836,17.21,22.05,3
27837,14.68,69.58,2
27838,90.41,53.78,0
27839,19.91,72.79,2
27840,90.68,47.05,0
27841,83.83,46.86,0
27842,11.71,25.02,3
27843,63.93,88.86,1
27844,61.91,92.07,1
27845,54.62,95.41,1
27846,62.41,87.62,1
27847,63.20,82.78,1
27848,59.53,92.72,1
27849,94.26,53.10,0
27850,62.14,88.15,1
27851,21.30,27.69,3
27852,12.32,72.15,2
27853,89.90,47.88,0
27854,62.31,82.77,1
27855,13.36,25.53,3
27856,88.78,55.33,0
27857,18.89,25.56,3
27858,17.33,72.82,2
27859,89.65,52.82,0
27860,88.48,47.54,0
27861,84.71,46.04,0
27862,60.75,82.09,1
27863,90.23,46.73,0
27864,86.56,51.52,0
27865,15.88,71.72,2
27866,90.40,46.75,0
27867,15.89,72.53,2
27868,90.45,41.57,0
27869,84.08,51.41,0
27870,96.20,43.54,0
27871,90.76,50.94,0
27872,87.41,50.15,0
27873,89.55,47.70,0
27874,15.90,66.09,2
27875,91.55,48.25,0
27876,93.44,48.92,0
27877,90.45,44.70,0
27878,60.48,85.59,1
27879,85.60,48.02,0
27880,15.14,28.64,3
27881,87.29,44.05,0
27882,96.01,55.08,0
27883,94.64,52.16,0
27884,21.66,69.95,2
27885,88.95,48.32,0
27886,89.35,47.08,0
27887,60.91,86.24,1
27888,17.22,26.51,3
27889,88.72,48.27,0
27890,90.10,53.33,0
27891,89.21,48.02,0
27892,63.95,92.39,1
27893,89.89,49.21,0
27894,92.64,50.42,0
27895,85.83,55.93,0
27896,88.08,47.13,0
27897,86.54,45.74,0
27898,19.62,79.43,2
27899,91.93,50.66,0
27900,16.52,24.65,3
27901,57.96,88.59,1
27902,18.61,63.91,2
27903,87.82,47.70,0
27904,92.12,47.93,0
27905,56.59,89.62,1
27906,83.81,50.41,0
27907,58.41,89.61,1
27908,82.73,48.13,0
27909,92.90,46.03,0
27910,64.41,91.31,1
27911,92.21,44.43,0
27912,18.14,71.49,2
27913,21.18,25.17,3
27914,88.96,47.85,0
27915,12.86,21.51,3
27916,14.55,69.90,2
27917,88.33,46.28,0
27918,88.46,46.59,0
27919,15.66,69.80,2
27920,64.27,87.99,1
27921,22.48,75.02,2
27922,91.94,47.75,0
27923,88.63,49.65,0
27924,86.84,51.33,0
27925,19.87,73.37,2
27926,12.86,73.44,2
27927,92.20,49.33,0
27928,93.36,47.15,0
27929,59.09,88.49,1
27930,58.96,88.60,1
27931,92.25,48.97,0
27932,60.07,86.90,1
27933,15.52,27.31,3
27934,85.15,51.17,0
27935,84.32,46.39,0
27936,62.97,88.85,1
27937,84.18,41.13,0
27938,20.11,71.65,2
27939,62.22,89.74,1
27940,21.52,21.77,3
27941,81.88,54.36,0
27942,20.70,65.25,2
27943,88.64,48.04,0
27944,87.03,50.60,0
27945,92.83,52.81,0
27946,87.41,49.20,0
27947,63.77,92.21,1
27948,20.92,78.88,2
27949,89.74,49.84,0
27950,89.52,48.36,0
27951,90.07,49.07,0
27952,65.35,85.47,1
27953,89.19,48.09,0
27954,89.96,53.19,0
27955,16.83,72.23,2
27956,89.69,49.91,0
27957,85.76,46.15,0
27958,85.27,50.00,0
27959,87.10,43.82,0
27960,90.98,53.20,0
27961,87.55,52.53,0
27962,89.65,50.86,0
27963,93.72,42.57,0
27964,13.93,30.15,3
27965,63.45,87.56,1
27966,17.36,75.31,2
27967,12.65,24.65,3
27968,93.06,48.00,0
27969,87.97,55.61,0
27970,58.95,84.56,1
27971,83.34,45.77,0
27972,89.02,51.25,0
27973,94.45,49.92,0
27974,12.76,30.76,3
27975,85.98,49.52,0
27976,84.99,50.07,0
27977,95.03,51.43,0
27978,60.71,88.13,1
27979,86.16,51.09,0
27980,84.94,54.16,0
27981,88.16,49.48,0
27982,12.75,28.35,3
27983,64.45,87.08,1
27984,17.07,25.16,3
27985,89.99,52.65,0
27986,67.28,82.21,1
27987,89.91,48.35,0
27988,88.47,49.33,0
27989,19.05,79.36,2
27990,87.75,53.38,0
27991,91.75,43.89,0
27992,89.45,50.00,0
27993,92.19,41.03,0
27994,64.08,86.99,1
27995,91.96,48.79,0
27996,95.24,49.77,0
27997,19.73,69.15,2
27998,91.40,48.75,0
27999,60.48,83.41,1
28000,90.51,48.13,0
28001,13.97,69.79,2
28002,64.28,87.93,1
28003,91.73,51.39,0
28004,83.84,51.90,0
28005,91.90,50.76,0
28006,92.91,46.82,0
28007,57.99,84.75,1
28008,90.23,49.48,0
28009,84.50,47.08,0
28010,90.07,49.03,0
28011,16.27,76.75,2
28012,22.05,24.56,3
28013,82.79,47.96,0
28014,64.01,84.13,1
28015,89.60,53.43,0
28016,63.71,90.91,1
28017,89.22,45.67,0
28018,57.40,86.66,1
28019,85.94,50.37,0
28020,93.80,41.47,0
28021,16.66,72.48,2
28022,61.46,90.65,1
28023,86.78,52.77,0
28024,88.17,48.84,0
28025,19.29,27.66,3
28026,19.97,72.50,2
28027,90.15,44.00,0
28028,23.08,26.16,3
28029,18.26,71.22,2
28030,88.72,47.30,0
28031,86.95,47.08,0
28032,20.88,72.75,2
28033,12.47,74.47,2
28034,66.70,90.38,1
28035,89.06,50.91,0
28036,84.56,45.86,0
28037,84.69,49.54,0
28038,88.03,44.18,0
28039,58.92,87.77,1
28040,89.74,47.53,0
28041,55.97,87.10,1
28042,86.94,48.79,0
28043,63.94,86.48,1
28044,62.09,88.07,1
28045,86.10,46.85,0
28046,93.83,52.11,0
28047,88.66,53.44,0
28048,17.27,75.09,2
28049,63.96,89.16,1
28050,85.88,54.36,0
28051,17.35,22.73,3
28052,62.68,91.11,1
28053,82.33,48.91,0
28054,16.53,74.31,2
28055,18.25,69.95,2
28056,62.56,87.11,1
28057,94.14,51.89,0
28058,19.56,70.85,2
28059,93.97,50.37,0
28060,91.77,50.18,0
28061,13.95,76.73,2
28062,17.74,72.11,2
28063,13.18,71.07,2
28064,16.70,28.01,3
28065,86.92,50.67,0
28066,17.13,25.70,3
28067,79.45,48.48,0
28068,88.01,44.08,0
28069,15.27,72.73,2
28070,13.51,77.98,2
28071,82.73,52.39,0
28072,88.56,47.23,0
28073,90.91,47.79,0
